result,table,_start,_stop,_time,_value,_field,_measurement,sensor
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:03:15.844727+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:05.612627+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:32.042106+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:14.188150+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:25.198595+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:46.177718+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:21:08.862247+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:21:27.600524+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:23:28.019933+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:23:56.157469+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:24:16.972101+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:28:04.312864+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,8,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:29:02.391096+00:00,0.0,value,metricas,motor_rotacion_dist_vel
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 13:02:32.243582+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 13:11:36.781809+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 13:11:36.800318+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 13:11:36.800454+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:22:59.395463+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:23:47.093587+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:23:51.131298+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:23:55.255871+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:23:59.219563+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:24:03.271970+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:24:07.374168+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:24:11.703675+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:27:04.870898+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:27:08.944927+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:27:12.993269+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:46:50.819144+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:46:53.344996+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:46:57.394496+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:47:01.443379+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:47:05.564304+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:47:09.544653+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:47:13.598843+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:48:36.549813+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:48:42.977226+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:48:47.026620+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:48:51.071804+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:08.284095+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:10.796551+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:14.858139+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:18.901783+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:20.302946+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:51:24.351042+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:52:24.558828+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:52:27.086587+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:52:31.136502+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:52:34.046019+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:55:48.191243+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:55:54.826771+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:55:58.874126+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:56:02.907190+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:56:56.724237+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:56:59.242641+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:03.300121+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:07.393628+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:11.391813+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:15.438473+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:19.478863+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:23.524033+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:27.563734+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:57:31.605505+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:10.082790+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:14.122540+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:18.157975+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:22.194377+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:26.238521+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:30.283692+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:33.892632+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:37.934163+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 14:59:41.966396+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:19.232074+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:23.279889+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:27.320233+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:31.365824+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:35.414582+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:39.462029+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:43.512746+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:50.626321+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:54.682144+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:00:58.735181+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:01:02.767561+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:24.987901+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:27.504232+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:31.566233+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:35.614009+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:39.664668+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:43.713002+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:47.759815+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:51.812597+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:55.861899+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:14:59.909844+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:04.000552+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:08.023959+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:12.073337+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:16.126099+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:20.174212+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:15:24.214302+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:11.568491+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:14.087181+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:18.150242+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:22.199746+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:26.243756+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:30.290842+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:16:34.338972+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:19:51.144515+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:19:53.682378+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:19:57.721614+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:01.769834+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:05.923857+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:09.869817+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:47.848319+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:50.380603+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:54.434248+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:58.483150+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:02.527357+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:06.613016+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:10.637119+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:14.680211+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:18.720580+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:22.761255+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:26.800253+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:30.844365+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:34.883826+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:38.922595+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:42.967227+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:47.010534+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:51.048804+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:55.091896+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:59.129498+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:28:12.349318+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:28:20.919572+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:41.244152+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:45.283191+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:49.319355+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:53.358145+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:57.406830+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:31:01.444188+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:31:05.580014+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:26.186269+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:30.221317+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:34.262325+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:26.954157+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:30.999562+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:35.037794+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:39.076748+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:43.123343+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:47.164606+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:32.579015+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:36.632181+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:40.674446+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:44.706265+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:39:57.335862+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:01.397580+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:05.452046+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:09.499930+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:13.550699+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:17.594617+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:03.520436+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:07.570534+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:11.624216+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:15.666656+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:19.782280+00:00,0.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:22.323240+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:26.392232+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:30.445276+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:34.499396+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:38.553787+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:42.604738+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:46.658818+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:50.708685+00:00,1.0,value,metricas,motor_traslacion
_result,9,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:54.752990+00:00,1.0,value,metricas,motor_traslacion
